low_0,low_1,low_2,low_3,low_4,low_5,low_6,low_7,low_8,low_9
19.15181859,19.44228294,19.63153114,19.8477341,20.07276011,20.24513414,20.52591814,20.79474449,21.22772789,
19.15181859,19.43566036,19.63153114,19.8477341,20.07276011,20.24513414,20.52591814,20.79474449,21.25788307,
19.15181859,19.44372114,19.63153114,19.8477341,20.07276011,20.24513414,20.52591814,20.79474449,21.28661982,
19.15181859,19.43621707,19.63153114,19.8477341,20.07276011,20.24513414,20.52591814,20.79474449,21.28661982,21.72747612
19.15181859,19.42442404,19.63153114,19.8477341,20.07276011,20.24513414,20.52591814,20.79474449,21.28661982,21.77665138
19.15181859,19.41787561,19.63153114,19.8477341,20.07276011,20.24513414,20.52591814,20.79474449,21.28661982,21.80321948
19.15181859,19.41787561,19.61530256,19.8477341,20.07276011,20.24513414,20.52591814,20.79474449,21.28661982,21.84002733
19.15181859,19.49684639,19.84231739,20.07276011,20.24513414,20.52591814,20.79474449,21.28661982,21.84002733,22.37287331
19.15181859,19.49684639,19.84540092,20.07276011,20.24513414,20.52591814,20.79474449,21.28661982,21.84002733,22.47284794
19.15181859,19.49684639,19.85103846,20.07276011,20.24513414,20.52591814,20.79474449,21.28661982,21.84002733,22.4937439
19.15181859,19.41787561,19.61530256,19.84906333,20.1231038,20.37897253,20.72641349,21.28661982,21.84002733,22.53221989
19.20063829,19.51348517,19.86023521,20.07276011,20.24513414,20.50575511,20.77010314,21.28661982,21.84002733,22.51831856
19.15181859,19.48209275,19.86023521,20.07276011,20.24513414,20.52591814,20.79474449,21.28661982,21.84002733,22.46429793
19.15181859,19.48209275,19.97097085,20.22467925,20.52591814,20.79474449,21.28661982,21.84639626,22.19419479,22.51831856
19.15181859,19.48209275,19.8727726,20.14873804,20.44033269,20.74756868,21.28661982,21.83817132,22.28353405,22.55467987
19.15181859,19.48209275,19.96791225,20.22467925,20.50575511,20.77010314,21.28661982,21.83817132,22.1131134,22.51831856
19.20063829,19.49896717,19.96791225,20.23263264,20.52591814,20.79474449,21.28661982,21.7845761,22.05889257,22.51831856
19.15181859,19.48209275,19.95201445,20.22012919,20.52591814,20.80762005,21.28661982,21.76991272,22.05889257,22.51831856
19.15181859,19.48209275,19.95201445,20.20675678,20.48405484,20.78409624,21.28661982,21.76238728,22.05889257,22.51831856
19.15181859,19.48209275,19.96791225,20.23263264,20.52591814,20.86461449,21.31418896,21.76238728,22.05889257,22.51831856
19.15181859,19.48209275,19.86004734,20.16024957,20.48405484,20.86461449,21.3259758,21.76238728,22.05889257,22.51831856
19.15181859,19.48209275,19.86004734,20.16024957,20.48405484,20.92092133,21.3465964,21.72847843,21.98098106,22.51831856
19.15181859,19.48209275,19.95201445,20.20675678,20.46267033,20.92092133,21.32589722,21.76238728,22.05889257,22.51831856
19.20063829,19.49896717,19.95201445,20.20675678,20.43953896,21.11678378,21.3703701,21.75041707,22.05889257,22.51831856
19.15181859,19.48209275,19.95201445,20.20675678,20.43562222,20.92092133,21.32589722,21.75041707,22.05023813,22.51831856
19.20063829,19.49896717,19.95201445,20.20675678,20.46287855,20.92092133,21.32589722,21.75041707,22.04219246,22.51831856
19.15181859,19.48209275,19.93704414,20.20675678,20.46287855,20.92092133,21.32589722,21.75167675,22.04219246,22.51831856
19.20063829,19.49896717,19.93704414,20.20957078,20.46287855,20.92092133,21.32589722,21.74326602,22.04219246,22.51831856
19.15181859,19.48209275,19.86004734,20.15444998,20.46287855,20.92092133,21.32589722,21.71641095,21.97678947,22.51831856
19.15181859,19.48209275,19.86004734,20.14324322,20.46287855,20.92092133,21.32589722,21.75425434,22.0316569,22.51831856
19.15181859,19.48209275,19.86004734,20.13013013,20.46287855,20.92092133,21.32589722,21.75425434,22.06013189,22.51831856
19.15181859,19.48209275,19.86004734,20.12256002,20.46287855,20.92092133,21.32589722,21.75425434,22.06013189,22.50859229
19.15181859,19.48209275,19.86004734,20.1093592,20.46287855,20.92092133,21.32589722,21.75425434,22.06572223,22.50859229
19.20063829,19.49896717,19.86004734,20.11870193,20.46287855,20.92092133,21.32589722,21.76151158,22.06572223,22.50859229
19.15181859,19.48209275,19.98126684,20.36396332,20.92092133,21.32589722,21.66638075,21.83397702,22.06572223,22.50859229
19.15181859,19.41787561,19.65847063,20.09237807,20.46287855,21.27527523,21.67356258,21.87553191,22.0993913,22.50859229
19.20063829,19.49896717,19.97952957,20.36396332,20.92092133,21.32589722,21.66238117,21.84159173,22.08218956,22.50859229
19.15181859,19.48209275,19.96521521,20.36396332,20.92092133,21.32589722,21.66238117,21.85125141,22.08218956,22.50859229
19.15181859,19.48209275,20.09794807,20.46287855,20.92092133,21.32589722,21.66238117,21.85355828,22.08218956,22.50859229
19.20063829,19.50890132,20.09794807,20.46287855,20.92092133,21.32589722,21.67356258,21.87319149,22.10621343,22.50859229
19.1131134,19.48867583,20.09794807,20.46287855,20.92092133,21.32589722,21.67356258,21.87990093,22.10621343,22.50859229
19.1131134,19.50890132,20.09794807,20.46287855,20.92092133,21.32589722,21.69501322,21.93046638,22.16929436,22.50859229
19.1131134,19.52381516,20.09794807,20.46287855,20.92092133,21.32589722,21.69501322,21.93046638,22.17657661,22.50859229
19.1131134,19.5043541,20.09794807,20.46287855,21.11678378,21.3703701,21.69501322,21.93046638,22.17657661,22.50014332
19.1131134,19.48223209,20.09794807,20.46287855,20.92092133,21.32589722,21.69501322,21.93046638,22.17657661,22.49662185
19.1131134,19.49466133,20.09794807,20.46287855,20.92092133,21.32589722,21.69501322,21.91418521,22.13416999,22.50055631
19.1131134,19.43318272,20.09794807,20.46287855,20.92092133,21.32589722,21.69501322,21.93046638,22.17657661,22.52407436
19.20687358,20.09794807,20.46287855,20.92092133,21.32589722,21.69501322,21.93046638,22.17657661,22.50055631,22.8198204
19.28503513,20.09794807,20.46287855,20.92092133,21.32589722,21.69501322,21.93046638,22.17657661,22.50055631,22.85719109
19.39439392,20.09794807,20.46287855,20.92092133,21.32589722,21.69501322,21.93046638,22.17657661,22.50055631,22.86048603
20.09794807,20.46287855,20.92092133,21.32589722,21.66238117,21.83338907,21.98401546,22.17657661,22.50055631,22.87447472
20.11517763,20.46287855,20.92092133,21.32589722,21.66238117,21.83338907,21.98401546,22.17657661,22.51073589,22.87447472
20.08016332,20.46287855,20.92092133,21.32589722,21.66238117,21.83338907,21.97603183,22.17657661,22.51073589,22.87447472
20.01476479,20.46287855,20.92092133,21.32589722,21.66238117,21.83338907,21.97603183,22.17657661,22.50498234,22.87447472
20.09509468,20.46287855,20.92092133,21.32589722,21.66238117,21.83338907,21.97603183,22.17657661,22.50554736,22.87447472
20.46287855,20.92092133,21.32589722,21.66238117,21.83338907,21.97603183,22.17657661,22.47837849,22.63963985,22.90915918
20.46308708,20.92092133,21.32589722,21.66238117,21.83338907,21.97603183,22.17617607,22.50820057,22.87447472,
20.49674606,20.92092133,21.32589722,21.66238117,21.84126644,21.99379942,22.17617607,22.50820057,22.87447472,
20.92092133,21.32589722,21.66238117,21.84126644,21.99884892,22.17617607,22.47837849,22.63963985,22.90915918,
21.32589722,21.66238117,21.84126644,22.00293489,22.17617607,22.47837849,22.63963985,22.90915918,,
21.34225877,21.66238117,21.84126644,22.00293489,22.17624773,22.47837849,22.63963985,22.90915918,,
21.35310287,21.66238117,21.84126644,22.00293489,22.17624773,22.47101645,22.63963985,22.90915918,,
21.35535526,21.66238117,21.84126644,22.00293489,22.17624773,22.43740164,22.5606544,22.87447472,,
21.35535526,21.65308189,21.84126644,22.00293489,22.17624773,22.43740164,22.55419307,22.87447472,,
21.35535526,21.65308189,21.84298197,22.00293489,22.17624773,22.43468475,22.55419307,22.87447472,,
21.35535526,21.65308189,21.84131026,22.00293489,22.18540406,22.43468475,22.55419307,22.87447472,,
21.35535526,21.65308189,21.84131026,22.00818329,22.18195958,22.44222005,22.58010801,22.90915918,,
21.35535526,21.65308189,21.84131026,22.00818329,22.19099083,22.5057714,22.87447472,,,
21.35535526,21.65308189,21.84131026,22.01319504,22.19099083,22.48227075,22.66191228,22.90915918,,
21.35535526,21.65308189,21.85955982,22.0283465,22.20056152,22.477832,22.66191228,22.90915918,,
21.35535526,21.67058754,21.87028715,22.0283465,22.20056152,22.48741047,22.87447472,,,
21.37857857,21.67058754,21.87028715,22.0283465,22.20056152,22.48946857,22.87447472,,,
21.38797124,21.67058754,21.87028715,22.0283465,22.20135736,22.48946857,22.87447472,,,
21.39793369,21.67058754,21.87008905,22.0283465,22.20135736,22.48946857,22.87447472,,,
21.39793369,21.67558479,21.90447644,22.03581066,22.20135736,22.48946857,22.87447472,,,
21.39793369,21.67630132,21.90447644,22.03623051,22.20135736,22.48946857,22.87447472,,,
21.39793369,21.6887304,21.90447644,22.03623051,22.20135736,22.48946857,22.87447472,,,
21.39793369,21.65696931,21.81327793,21.99601698,22.19063483,22.48946857,22.87447472,,,
21.39793369,21.65237093,21.81327793,21.99601698,22.19063483,22.48946857,22.87447472,,,
21.2102108,21.43738747,21.65237093,21.81327793,21.99601698,22.19063483,22.48946857,22.87447472,,
21.21196238,21.45345354,21.65237093,21.81327793,21.99601698,22.19063483,22.48946857,22.87447472,,
21.21796846,21.45470492,21.65237093,21.81327793,21.99601698,22.19063483,22.48946857,22.87447472,,
21.20758295,21.45470492,21.65237093,21.81327793,21.99601698,22.19063483,22.48946857,22.87447472,,
21.20758295,21.43355846,21.65204457,21.81327793,21.99601698,22.19063483,22.48946857,22.87447472,,
21.20758295,21.42697716,21.65204457,21.81327793,21.99344808,22.19063483,22.48946857,22.87447472,,
21.20758295,21.42697716,21.65204457,21.81312585,21.99179192,22.19063483,22.48946857,22.87447472,,
21.20758295,21.42697716,21.65204457,21.82591963,21.99179192,22.19063483,22.48946857,22.87447472,,
21.20758295,21.42697716,21.65085888,21.85314872,22.03645304,22.20135736,22.48946857,22.87447472,,
21.20758295,21.42697716,21.65085888,21.81889016,22.0000456,22.18378353,22.48946857,22.87447472,,
21.20758295,21.42697716,21.65085888,21.86029226,22.0646894,22.19833692,22.48946857,22.87447472,,
21.20758295,21.42697716,21.65085888,21.86029226,22.0646894,22.2029527,22.48946857,22.87447472,,
21.20758295,21.42697716,21.65085888,21.86029226,22.0646894,22.1969717,22.49215109,22.87447472,,
21.20758295,21.42697716,21.65085888,21.850951,22.03489195,22.18631109,22.49215109,22.87447472,,
21.20758295,21.42697716,21.66723851,21.87212223,22.05746341,22.19214647,22.49215109,22.87447472,,
21.20758295,21.42697716,21.70398498,21.8978623,22.05455422,22.18631109,22.49215109,22.87447472,,
21.20758295,21.42697716,21.72619462,21.92249407,22.07175899,22.19214647,22.48508914,22.87447472,,
21.20758295,21.42697716,21.71764592,21.92249407,22.07175899,22.19214647,22.47953708,22.87447472,,
21.20758295,21.42697716,21.71764592,21.91987832,22.10113922,22.21786063,22.47953708,22.87447472,,
21.20758295,21.42697716,21.71764592,21.92852859,22.07012537,22.18881353,22.47953708,22.87447472,,
21.20758295,21.42697716,21.71764592,21.92575932,22.07012537,22.19260146,22.47953708,22.87447472,,
21.20758295,21.42697716,21.70191002,21.88755417,22.0615612,22.19260146,22.47953708,22.87447472,,
21.20758295,21.42697716,21.70191002,21.87569727,22.07012537,22.19260146,22.47953708,22.87447472,,
21.20758295,21.42697716,21.70584842,21.87569727,22.07012537,22.19129105,22.47953708,22.87447472,,
21.20758295,21.42697716,21.70584842,21.87569727,22.05914222,22.18500293,22.48204438,22.87447472,,
21.20758295,21.42697716,21.72861735,21.91345501,22.05914222,22.18500293,22.48296009,22.87447472,,
